response,cv,region,identity,experience,date,ssyk1,vacancy,sent,ssyk
Nej,2,Stockholm,4,1,2018-09-07,7,1378,2018-09-10,7231
"",3,Stockholm,4,2,2018-03-22,7,3044,2018-03-25,7231
"",3,Stockholm,3,2,2018-05-18,7,3108,2018-05-21,7231
Nej,3,Stockholm,2,3,2018-04-04,7,3292,2018-04-05,7231
"",1,Stockholm,3,3,2018-03-22,7,1889,2018-03-22,7122
"",2,Stockholm,4,1,2018-03-22,7,1889,2018-03-23,7122
Ja,3,Stockholm,1,2,2018-03-22,7,1889,2018-03-25,7122
"",2,Stockholm,2,3,2018-03-30,7,2176,2018-03-29,7411
"",1,Stockholm,4,1,2018-03-30,7,2176,2018-04-01,7411
"",3,Stockholm,3,2,2018-03-30,7,2176,2018-04-02,7411
Intresserad,1,Stockholm,2,2,2018-10-31,7,489,2018-10-31,7420
"",1,Stockholm,1,1,2018-08-29,7,1810,2018-08-28,7420
"",2,Stockholm,3,1,2018-10-31,7,489,2018-11-01,7420
"",3,Stockholm,3,2,2018-08-29,7,1810,2018-08-29,7420
"",3,Stockholm,4,3,2018-10-31,7,489,2018-11-02,7420
"",2,Stockholm,4,3,2018-08-29,7,1810,2018-08-30,7420
"",2,Stockholm,4,1,2018-03-28,7,1408,2018-03-27,7123
"",3,Stockholm,3,2,2018-03-28,7,1408,2018-03-28,7123
"",1,Stockholm,1,3,2018-03-28,7,1408,2018-03-29,7123
"",1,Stockholm,1,3,2018-04-06,7,2790,2018-04-05,7134
Nej,3,Stockholm,4,2,2018-04-06,7,2790,2018-04-08,7134
"",2,Stockholm,2,1,2018-04-06,7,2790,2018-04-09,7134
Nej,1,Stockholm,3,1,2018-09-21,7,2552,2018-09-20,7420
Nej,2,Stockholm,2,3,2018-09-21,7,2552,2018-09-23,7420
"",3,Stockholm,4,2,2018-09-21,7,2552,2018-09-24,7420
Nej,2,Stockholm,3,2,2018-09-21,7,1471,2018-09-20,7223
Nej,1,Stockholm,2,3,2018-09-21,7,1471,2018-09-23,7223
Nej,3,Stockholm,1,1,2018-09-21,7,1471,2018-09-24,7223
"",2,Stockholm,2,3,2018-03-22,7,470,2018-03-22,7322
"",3,Stockholm,3,2,2018-03-22,7,470,2018-03-23,7322
"",1,Stockholm,4,1,2018-03-22,7,470,2018-03-25,7322
"",1,Stockholm,2,1,2018-08-31,7,2384,2018-08-30,7420
"",2,Stockholm,4,3,2018-08-31,7,2384,2018-09-02,7420
Ja,3,Stockholm,1,2,2018-08-31,7,2384,2018-09-03,7420
Nej,3,Stockholm,2,3,2018-03-22,7,2695,2018-03-22,7125
"",1,Stockholm,4,1,2018-03-22,7,2695,2018-03-23,7125
"",2,Stockholm,3,2,2018-03-22,7,2695,2018-03-25,7125
Ja,1,Stockholm,2,3,2018-04-16,7,1499,2018-04-15,7121
"",2,Stockholm,2,3,2018-10-26,7,2044,2018-10-25,7121
"",3,Stockholm,3,1,2018-04-16,7,1499,2018-04-16,7121
"",1,Stockholm,1,1,2018-10-26,7,2044,2018-10-29,7121
"",2,Stockholm,1,2,2018-04-16,7,1499,2018-04-17,7121
"",3,Stockholm,4,2,2018-10-26,7,2044,2018-10-30,7121
"",3,Stockholm,3,2,2018-05-16,7,27,2018-05-15,7522
"",2,Stockholm,3,2,2018-04-20,7,878,2018-04-19,7522
"",2,Stockholm,3,2,2018-05-16,7,991,2018-05-15,7522
"",3,Stockholm,4,2,2018-04-10,7,1073,2018-04-09,7522
Nej,2,Stockholm,1,3,2018-05-16,7,1411,2018-05-15,7522
"",2,Stockholm,4,1,2018-08-17,7,2554,2018-08-16,7522
"",1,Stockholm,1,1,2018-06-08,7,3291,2018-06-07,7522
"",2,Stockholm,1,1,2018-05-16,7,27,2018-05-16,7522
"",1,Stockholm,2,3,2018-04-20,7,878,2018-04-22,7522
"",1,Stockholm,4,1,2018-05-16,7,991,2018-05-16,7522
Ja,2,Stockholm,1,3,2018-04-10,7,1073,2018-04-10,7522
"",3,Stockholm,2,1,2018-05-16,7,1411,2018-05-16,7522
Nej,3,Stockholm,3,2,2018-08-17,7,2554,2018-08-19,7522
"",3,Stockholm,4,3,2018-06-08,7,3291,2018-06-10,7522
"",1,Stockholm,4,3,2018-05-16,7,27,2018-05-17,7522
"",3,Stockholm,1,1,2018-04-20,7,878,2018-04-23,7522
"",3,Stockholm,1,3,2018-05-16,7,991,2018-05-17,7522
"",1,Stockholm,3,1,2018-04-10,7,1073,2018-04-11,7522
"",1,Stockholm,4,2,2018-05-16,7,1411,2018-05-17,7522
"",1,Stockholm,1,3,2018-08-17,7,2554,2018-08-20,7522
"",2,Stockholm,3,2,2018-06-08,7,3291,2018-06-11,7522
"",1,Stockholm,4,3,2018-10-31,7,830,2018-10-31,7125
Ja,1,Stockholm,2,2,2018-04-11,7,2963,2018-04-10,7125
"",3,Stockholm,1,1,2018-10-31,7,830,2018-11-01,7125
"",3,Stockholm,3,3,2018-04-11,7,2963,2018-04-11,7125
"",2,Stockholm,3,2,2018-10-31,7,830,2018-11-02,7125
"",2,Stockholm,1,1,2018-04-11,7,2963,2018-04-12,7125
"",1,Stockholm,4,3,2018-03-30,7,670,2018-03-29,7125
"",2,Stockholm,1,1,2018-03-30,7,670,2018-04-01,7125
"",3,Stockholm,3,2,2018-03-30,7,670,2018-04-02,7125
Intresserad,2,Stockholm,1,1,2018-05-16,7,108,2018-05-15,7114
"",3,Stockholm,3,2,2018-04-13,7,723,2018-04-12,7114
"",2,Stockholm,1,1,2018-06-04,7,1579,2018-06-03,7114
"",3,Stockholm,4,2,2018-05-16,7,108,2018-05-16,7114
"",1,Stockholm,1,1,2018-04-13,7,723,2018-04-15,7114
"",1,Stockholm,3,3,2018-06-04,7,1579,2018-06-04,7114
"",1,Stockholm,2,3,2018-05-16,7,108,2018-05-17,7114
"",2,Stockholm,4,3,2018-04-13,7,723,2018-04-16,7114
"",3,Stockholm,2,2,2018-06-04,7,1579,2018-06-05,7114
"",3,Stockholm,4,3,2018-04-25,8,294,2018-04-24,8329
"",3,Stockholm,3,1,2018-09-21,8,297,2018-09-20,8329
Ja,2,Stockholm,4,2,2018-05-04,8,587,2018-05-03,8329
Ja,2,Stockholm,3,1,2018-06-04,8,980,2018-06-03,8329
"",3,Stockholm,1,2,2018-03-26,8,1200,2018-03-25,8329
"",3,Stockholm,1,1,2018-08-13,8,1241,2018-08-12,8329
"",2,Stockholm,4,3,2018-10-03,8,1508,2018-10-02,8329
"",3,Stockholm,1,3,2018-04-11,8,1560,2018-04-10,8329
"",1,Stockholm,4,3,2018-08-27,8,2675,2018-08-26,8329
"",2,Stockholm,4,3,2018-08-08,8,2751,2018-08-07,8329
"",2,Stockholm,4,2,2018-08-17,8,2819,2018-08-16,8329
Ja,2,Stockholm,1,2,2018-05-09,8,2870,2018-05-08,8329
"",3,Stockholm,2,2,2018-08-08,8,3177,2018-08-07,8329
"",2,Stockholm,1,1,2018-04-25,8,294,2018-04-25,8329
"",1,Stockholm,2,2,2018-09-21,8,297,2018-09-23,8329
"",3,Stockholm,1,1,2018-05-04,8,587,2018-05-06,8329
Ja,3,Stockholm,2,3,2018-06-04,8,980,2018-06-04,8329
Ja,2,Stockholm,2,3,2018-03-26,8,1200,2018-03-26,8329
"",2,Stockholm,2,2,2018-08-13,8,1241,2018-08-13,8329
"",3,Stockholm,3,1,2018-10-03,8,1508,2018-10-03,8329
"",2,Stockholm,3,1,2018-04-11,8,1560,2018-04-11,8329
"",2,Stockholm,3,2,2018-08-27,8,2675,2018-08-27,8329
"",1,Stockholm,3,2,2018-08-08,8,2751,2018-08-08,8329
Ja,1,Stockholm,2,3,2018-08-17,8,2819,2018-08-19,8329
Ja,3,Stockholm,3,3,2018-05-09,8,2870,2018-05-09,8329
"",1,Stockholm,1,3,2018-08-08,8,3177,2018-08-08,8329
"",1,Stockholm,3,2,2018-04-25,8,294,2018-04-26,8329
"",2,Stockholm,4,3,2018-09-21,8,297,2018-09-24,8329
"",1,Stockholm,3,3,2018-05-04,8,587,2018-05-07,8329
Ja,1,Stockholm,4,2,2018-06-04,8,980,2018-06-05,8329
"",1,Stockholm,3,1,2018-03-26,8,1200,2018-03-27,8329
"",1,Stockholm,4,3,2018-08-13,8,1241,2018-08-14,8329
"",1,Stockholm,1,2,2018-10-03,8,1508,2018-10-04,8329
"",1,Stockholm,2,2,2018-04-11,8,1560,2018-04-12,8329
"",3,Stockholm,2,1,2018-08-27,8,2675,2018-08-28,8329
Ja,3,Stockholm,1,1,2018-08-08,8,2751,2018-08-09,8329
"",3,Stockholm,3,1,2018-08-17,8,2819,2018-08-20,8329
Ja,1,Stockholm,2,1,2018-05-09,8,2870,2018-05-10,8329
"",2,Stockholm,4,1,2018-08-08,8,3177,2018-08-09,8329
Ja,1,Stockholm,1,2,2018-05-02,8,1281,2018-05-01,8329
Ja,2,Stockholm,2,3,2018-05-02,8,1281,2018-05-02,8329
Ja,3,Stockholm,3,1,2018-05-02,8,1281,2018-05-03,8329
"",1,Stockholm,3,3,2018-09-07,8,446,2018-09-06,8332
"",1,Stockholm,3,1,2018-08-22,8,1223,2018-08-21,8332
"",3,Stockholm,3,3,2018-09-24,8,1232,2018-09-23,8332
Ja,2,Stockholm,4,3,2018-03-22,8,1387,2018-03-22,8332
"",2,Stockholm,4,2,2018-04-11,8,2483,2018-04-10,8332
"",3,Stockholm,2,2,2018-03-22,8,2623,2018-03-22,8332
"",3,Stockholm,3,2,2018-08-08,8,2667,2018-08-07,8332
"",2,Stockholm,4,2,2018-09-07,8,446,2018-09-09,8332
Intresserad,2,Stockholm,1,2,2018-08-22,8,1223,2018-08-22,8332
"",2,Stockholm,1,1,2018-09-24,8,1232,2018-09-24,8332
"",1,Stockholm,3,1,2018-03-22,8,1387,2018-03-23,8332
"",1,Stockholm,3,3,2018-04-11,8,2483,2018-04-11,8332
"",2,Stockholm,1,1,2018-03-22,8,2623,2018-03-23,8332
"",1,Stockholm,1,3,2018-08-08,8,2667,2018-08-08,8332
"",3,Stockholm,2,1,2018-09-07,8,446,2018-09-10,8332
"",3,Stockholm,4,3,2018-08-22,8,1223,2018-08-23,8332
"",1,Stockholm,4,2,2018-09-24,8,1232,2018-09-25,8332
"",3,Stockholm,2,2,2018-03-22,8,1387,2018-03-25,8332
"",3,Stockholm,2,1,2018-04-11,8,2483,2018-04-12,8332
"",1,Stockholm,4,3,2018-03-22,8,2623,2018-03-25,8332
"",2,Stockholm,2,1,2018-08-08,8,2667,2018-08-09,8332
"",2,Stockholm,2,2,2018-03-22,8,713,2018-03-22,8213
Intresserad,3,Stockholm,2,2,2018-10-17,8,1376,2018-10-16,8213
"",3,Stockholm,1,1,2018-09-21,8,2532,2018-09-20,8213
"",3,Stockholm,3,1,2018-03-22,8,713,2018-03-23,8213
Intresserad,1,Stockholm,3,3,2018-10-17,8,1376,2018-10-17,8213
"",1,Stockholm,3,3,2018-09-21,8,2532,2018-09-23,8213
"",1,Stockholm,1,3,2018-03-22,8,713,2018-03-25,8213
"",2,Stockholm,1,1,2018-10-17,8,1376,2018-10-18,8213
"",2,Stockholm,2,2,2018-09-21,8,2532,2018-09-24,8213
"",2,Stockholm,2,3,2018-03-22,8,2404,2018-03-22,8344
"",3,Stockholm,4,1,2018-03-22,8,2404,2018-03-23,8344
"",1,Stockholm,3,2,2018-03-22,8,2404,2018-03-25,8344
"",1,Stockholm,3,1,2018-08-22,8,3134,2018-08-21,8213
"",3,Stockholm,1,2,2018-08-22,8,3134,2018-08-22,8213
"",2,Stockholm,2,3,2018-08-22,8,3134,2018-08-23,8213
"",3,Stockholm,4,3,2018-10-26,8,1513,2018-10-25,8329
"",2,Stockholm,4,2,2018-03-22,8,1867,2018-03-22,8329
"",2,Stockholm,3,2,2018-03-28,8,1993,2018-03-27,8329
"",1,Stockholm,3,3,2018-06-04,8,2948,2018-06-03,8329
"",1,Stockholm,3,1,2018-10-26,8,1513,2018-10-29,8329
"",3,Stockholm,2,3,2018-03-22,8,1867,2018-03-23,8329
"",3,Stockholm,4,1,2018-03-28,8,1993,2018-03-28,8329
"",2,Stockholm,1,2,2018-06-04,8,2948,2018-06-04,8329
"",2,Stockholm,1,2,2018-10-26,8,1513,2018-10-30,8329
"",1,Stockholm,1,1,2018-03-22,8,1867,2018-03-25,8329
"",1,Stockholm,2,3,2018-03-28,8,1993,2018-03-29,8329
"",3,Stockholm,2,1,2018-06-04,8,2948,2018-06-05,8329
"",2,Stockholm,1,2,2018-09-12,8,2525,2018-09-11,8213
"",1,Stockholm,2,1,2018-09-12,8,2525,2018-09-12,8213
"",3,Stockholm,3,3,2018-09-12,8,2525,2018-09-13,8213
"",1,Stockholm,4,2,2018-04-10,8,2148,2018-04-09,8116
"",2,Stockholm,2,1,2018-04-10,8,2148,2018-04-10,8116
"",3,Stockholm,1,3,2018-04-10,8,2148,2018-04-11,8116
"",1,Stockholm,3,3,2018-03-26,8,2355,2018-03-25,8151
"",2,Stockholm,2,2,2018-03-26,8,2355,2018-03-26,8151
"",3,Stockholm,1,1,2018-03-26,8,2355,2018-03-27,8151
"",3,Stockholm,1,2,2018-03-22,9,858,2018-03-22,9119
"",1,Stockholm,3,2,2018-05-16,9,1049,2018-05-15,9119
"",1,Stockholm,4,1,2018-08-22,9,2522,2018-08-21,9119
Ja,2,Stockholm,1,2,2018-03-30,9,2891,2018-03-29,9119
Ja,2,Stockholm,1,3,2018-08-29,9,3190,2018-08-28,9119
"",1,Stockholm,3,3,2018-03-22,9,858,2018-03-23,9119
"",2,Stockholm,4,1,2018-05-16,9,1049,2018-05-16,9119
"",2,Stockholm,3,2,2018-08-22,9,2522,2018-08-22,9119
Intresserad,3,Stockholm,3,1,2018-03-30,9,2891,2018-04-01,9119
"",3,Stockholm,3,1,2018-08-29,9,3190,2018-08-29,9119
"",2,Stockholm,2,1,2018-03-22,9,858,2018-03-25,9119
Intresserad,3,Stockholm,2,3,2018-05-16,9,1049,2018-05-17,9119
"",3,Stockholm,1,3,2018-08-22,9,2522,2018-08-23,9119
Intresserad,1,Stockholm,4,3,2018-03-30,9,2891,2018-04-02,9119
Ja,1,Stockholm,2,2,2018-08-29,9,3190,2018-08-30,9119
Ja,1,Stockholm,1,1,2018-05-28,9,181,2018-05-27,9120
Ja,2,Stockholm,1,1,2018-04-04,9,387,2018-04-03,9120
"",3,Stockholm,2,3,2018-09-28,9,1168,2018-09-27,9120
"",3,Stockholm,4,1,2018-09-28,9,1179,2018-09-27,9120
"",3,Stockholm,4,1,2018-09-26,9,1386,2018-09-25,9120
"",2,Stockholm,3,1,2018-05-16,9,1426,2018-05-15,9120
Ja,2,Stockholm,2,3,2018-05-28,9,181,2018-05-28,9120
Ja,3,Stockholm,3,3,2018-04-04,9,387,2018-04-04,9120
"",1,Stockholm,1,2,2018-09-28,9,1168,2018-09-30,9120
"",2,Stockholm,1,3,2018-09-28,9,1179,2018-09-30,9120
"",2,Stockholm,1,2,2018-09-26,9,1386,2018-09-26,9120
"",1,Stockholm,2,2,2018-05-16,9,1426,2018-05-16,9120
"",3,Stockholm,4,2,2018-05-28,9,181,2018-05-29,9120
"",1,Stockholm,2,2,2018-04-04,9,387,2018-04-05,9120
"",2,Stockholm,3,1,2018-09-28,9,1168,2018-10-01,9120
"",1,Stockholm,2,2,2018-09-28,9,1179,2018-10-01,9120
"",1,Stockholm,2,3,2018-09-26,9,1386,2018-09-27,9120
"",3,Stockholm,4,3,2018-05-16,9,1426,2018-05-17,9120
"",2,Stockholm,2,1,2018-05-23,9,2005,2018-05-22,9120
Ja,2,Stockholm,2,3,2018-10-17,9,2531,2018-10-16,9120
"",3,Stockholm,3,2,2018-05-23,9,2005,2018-05-23,9120
Ja,3,Stockholm,4,2,2018-10-17,9,2531,2018-10-17,9120
"",1,Stockholm,1,3,2018-05-23,9,2005,2018-05-24,9120
"",1,Stockholm,1,1,2018-10-17,9,2531,2018-10-18,9120
"",3,Stockholm,2,2,2018-05-04,9,1736,2018-05-03,9111
"",1,Stockholm,3,3,2018-05-04,9,1736,2018-05-06,9111
"",2,Stockholm,1,1,2018-05-04,9,1736,2018-05-07,9111
"",2,Stockholm,1,1,2018-09-07,9,655,2018-09-06,9610
"",3,Stockholm,4,2,2018-09-07,9,655,2018-09-09,9610
"",1,Stockholm,2,3,2018-09-07,9,655,2018-09-10,9610
"",2,Stockholm,2,1,2018-03-22,9,2548,2018-03-22,9610
"",3,Stockholm,3,2,2018-03-22,9,2548,2018-03-23,9610
"",1,Stockholm,4,3,2018-03-22,9,2548,2018-03-25,9610
"",1,Stockholm,2,2,2018-09-19,9,414,2018-09-18,9412
"",1,Stockholm,1,2,2018-06-04,9,883,2018-06-03,9412
"",2,Stockholm,4,2,2018-04-10,9,1159,2018-04-09,9412
"",3,Stockholm,2,2,2018-10-10,9,1601,2018-10-09,9412
"",2,Stockholm,2,3,2018-05-16,9,1779,2018-05-15,9412
Ja,3,Stockholm,4,1,2018-05-07,9,1836,2018-05-06,9412
"",3,Stockholm,1,3,2018-08-15,9,2042,2018-08-14,9412
"",3,Stockholm,1,2,2018-03-26,9,2476,2018-03-25,9412
"",2,Stockholm,3,3,2018-03-22,9,2602,2018-03-22,9412
"",2,Stockholm,3,1,2018-05-25,9,2979,2018-05-24,9412
"",1,Stockholm,2,2,2018-08-17,9,3020,2018-08-16,9412
"",1,Stockholm,4,2,2018-08-31,9,3268,2018-08-30,9412
"",3,Stockholm,4,1,2018-09-19,9,414,2018-09-19,9412
"",2,Stockholm,3,3,2018-06-04,9,883,2018-06-04,9412
Ja,3,Stockholm,1,1,2018-04-10,9,1159,2018-04-10,9412
"",1,Stockholm,4,1,2018-10-10,9,1601,2018-10-10,9412
"",1,Stockholm,4,2,2018-05-16,9,1779,2018-05-16,9412
"",2,Stockholm,1,3,2018-05-07,9,1836,2018-05-07,9412
"",1,Stockholm,4,2,2018-08-15,9,2042,2018-08-15,9412
"",1,Stockholm,2,3,2018-03-26,9,2476,2018-03-26,9412
"",3,Stockholm,4,2,2018-03-22,9,2602,2018-03-23,9412
"",3,Stockholm,1,2,2018-05-25,9,2979,2018-05-27,9412
"",3,Stockholm,4,3,2018-08-17,9,3020,2018-08-19,9412
"",2,Stockholm,2,3,2018-08-31,9,3268,2018-09-02,9412
"",2,Stockholm,1,3,2018-09-19,9,414,2018-09-20,9412
"",3,Stockholm,4,1,2018-06-04,9,883,2018-06-05,9412
Ja,1,Stockholm,2,3,2018-04-10,9,1159,2018-04-11,9412
"",2,Stockholm,3,3,2018-10-10,9,1601,2018-10-11,9412
"",3,Stockholm,3,1,2018-05-16,9,1779,2018-05-17,9412
"",1,Stockholm,2,2,2018-05-07,9,1836,2018-05-08,9412
"",2,Stockholm,2,1,2018-08-15,9,2042,2018-08-16,9412
Ja,2,Stockholm,3,1,2018-03-26,9,2476,2018-03-27,9412
"",1,Stockholm,2,1,2018-03-22,9,2602,2018-03-25,9412
"",1,Stockholm,2,3,2018-05-25,9,2979,2018-05-28,9412
"",2,Stockholm,1,1,2018-08-17,9,3020,2018-08-20,9412
"",3,Stockholm,3,1,2018-08-31,9,3268,2018-09-03,9412
"",3,Stockholm,2,2,2018-04-27,9,642,2018-04-26,9332
"",3,Stockholm,3,1,2018-03-28,9,1348,2018-03-27,9332
"",3,Stockholm,1,2,2018-03-22,9,1482,2018-03-22,9332
Ja,3,Stockholm,4,2,2018-09-07,9,1512,2018-09-06,9332
Ja,1,Stockholm,1,3,2018-10-29,9,1672,2018-10-29,9332
"",1,Stockholm,3,1,2018-04-16,9,1692,2018-04-15,9332
"",3,Stockholm,3,2,2018-08-29,9,2598,2018-08-28,9332
"",1,Stockholm,3,3,2018-04-27,9,642,2018-04-29,9332
Ja,1,Stockholm,1,3,2018-03-28,9,1348,2018-03-28,9332
"",2,Stockholm,4,3,2018-03-22,9,1482,2018-03-23,9332
Ja,1,Stockholm,2,3,2018-09-07,9,1512,2018-09-09,9332
Ja,3,Stockholm,4,2,2018-10-29,9,1672,2018-10-30,9332
"",2,Stockholm,4,2,2018-04-16,9,1692,2018-04-16,9332
"",2,Stockholm,2,1,2018-08-29,9,2598,2018-08-29,9332
Nej,2,Stockholm,4,1,2018-04-27,9,642,2018-04-30,9332
Ja,2,Stockholm,2,2,2018-03-28,9,1348,2018-03-29,9332
"",1,Stockholm,3,1,2018-03-22,9,1482,2018-03-25,9332
Ja,2,Stockholm,1,1,2018-09-07,9,1512,2018-09-10,9332
"",2,Stockholm,2,1,2018-10-29,9,1672,2018-10-31,9332
Intresserad,3,Stockholm,2,3,2018-04-16,9,1692,2018-04-17,9332
Ja,1,Stockholm,1,3,2018-08-29,9,2598,2018-08-30,9332
"",3,Stockholm,2,1,2018-08-08,9,135,2018-08-07,9412
Intresserad,3,Stockholm,1,3,2018-04-11,9,1522,2018-04-10,9412
"",3,Stockholm,1,1,2018-03-30,9,1809,2018-03-29,9412
"",2,Stockholm,1,1,2018-03-26,9,2839,2018-03-25,9412
"",2,Stockholm,1,3,2018-08-29,9,2855,2018-08-28,9412
"",1,Stockholm,2,1,2018-06-08,9,3253,2018-06-07,9412
"",2,Stockholm,3,2,2018-08-08,9,135,2018-08-08,9412
Ja,2,Stockholm,4,1,2018-04-11,9,1522,2018-04-11,9412
"",2,Stockholm,4,2,2018-03-30,9,1809,2018-04-01,9412
"",1,Stockholm,3,3,2018-03-26,9,2839,2018-03-26,9412
"",3,Stockholm,2,1,2018-08-29,9,2855,2018-08-29,9412
"",2,Stockholm,3,2,2018-06-08,9,3253,2018-06-10,9412
"",1,Stockholm,4,3,2018-08-08,9,135,2018-08-09,9412
"",1,Stockholm,3,2,2018-04-11,9,1522,2018-04-12,9412
"",1,Stockholm,2,3,2018-03-30,9,1809,2018-04-02,9412
"",3,Stockholm,2,2,2018-03-26,9,2839,2018-03-27,9412
"",1,Stockholm,3,2,2018-08-29,9,2855,2018-08-30,9412
"",3,Stockholm,1,3,2018-06-08,9,3253,2018-06-11,9412
"",3,Stockholm,3,3,2018-06-08,9,1768,2018-06-07,9120
"",2,Stockholm,1,1,2018-06-08,9,1768,2018-06-10,9120
"",1,Stockholm,2,2,2018-06-08,9,1768,2018-06-11,9120
"",3,Stockholm,2,1,2018-09-07,9,1337,2018-09-06,9622
"",1,Stockholm,4,1,2018-06-04,9,2685,2018-06-03,9622
"",1,Stockholm,1,3,2018-09-07,9,1337,2018-09-09,9622
"",2,Stockholm,2,2,2018-06-04,9,2685,2018-06-04,9622
"",2,Stockholm,3,2,2018-09-07,9,1337,2018-09-10,9622
"",3,Stockholm,3,3,2018-06-04,9,2685,2018-06-05,9622
"",3,Stockholm,1,2,2018-08-13,9,1935,2018-08-12,9411
Intresserad,3,Stockholm,3,1,2018-05-07,9,2354,2018-05-06,9411
Ja,3,Stockholm,3,2,2018-10-24,9,2928,2018-10-23,9411
"",1,Stockholm,2,1,2018-08-13,9,1935,2018-08-13,9411
Intresserad,1,Stockholm,1,2,2018-05-07,9,2354,2018-05-07,9411
"",2,Stockholm,4,1,2018-10-24,9,2928,2018-10-24,9411
"",2,Stockholm,3,3,2018-08-13,9,1935,2018-08-14,9411
Intresserad,2,Stockholm,4,3,2018-05-07,9,2354,2018-05-08,9411
"",1,Stockholm,1,3,2018-10-24,9,2928,2018-10-25,9411
Ja,3,Stockholm,3,3,2018-04-11,9,351,2018-04-10,9411
Ja,2,Stockholm,2,2,2018-04-11,9,351,2018-04-11,9411
Ja,1,Stockholm,1,1,2018-04-11,9,351,2018-04-12,9411
"",1,Stockholm,4,2,2018-10-26,9,263,2018-10-25,9310
"",3,Stockholm,4,1,2018-10-31,9,1497,2018-10-31,9310
"",3,Stockholm,1,2,2018-08-15,9,1581,2018-08-14,9310
"",1,Stockholm,3,1,2018-04-30,9,2869,2018-04-29,9310
Ja,1,Stockholm,3,1,2018-09-12,9,3227,2018-09-11,9310
Ja,3,Stockholm,2,3,2018-10-26,9,263,2018-10-29,9310
Nej,2,Stockholm,2,2,2018-10-31,9,1497,2018-11-01,9310
Nej,1,Stockholm,2,3,2018-08-15,9,1581,2018-08-15,9310
"",3,Stockholm,1,2,2018-04-30,9,2869,2018-04-30,9310
"",2,Stockholm,1,2,2018-09-12,9,3227,2018-09-12,9310
"",2,Stockholm,1,1,2018-10-26,9,263,2018-10-30,9310
"",1,Stockholm,3,3,2018-10-31,9,1497,2018-11-02,9310
Nej,2,Stockholm,3,1,2018-08-15,9,1581,2018-08-16,9310
"",2,Stockholm,4,3,2018-04-30,9,2869,2018-05-01,9310
"",3,Stockholm,4,3,2018-09-12,9,3227,2018-09-13,9310
"",2,Stockholm,2,1,2018-03-26,9,1459,2018-03-25,9629
"",3,Stockholm,3,3,2018-04-23,9,3232,2018-04-22,9629
Nej,3,Stockholm,3,3,2018-03-26,9,1459,2018-03-26,9629
"",1,Stockholm,2,2,2018-04-23,9,3232,2018-04-23,9629
"",1,Stockholm,4,2,2018-03-26,9,1459,2018-03-27,9629
"",2,Stockholm,4,1,2018-04-23,9,3232,2018-04-24,9629
"",2,Stockholm,1,2,2018-08-08,9,786,2018-08-07,9320
"",2,Stockholm,3,2,2018-08-29,9,1446,2018-08-28,9320
"",3,Stockholm,3,1,2018-08-08,9,786,2018-08-08,9320
"",3,Stockholm,4,3,2018-08-29,9,1446,2018-08-29,9320
"",1,Stockholm,2,3,2018-08-08,9,786,2018-08-09,9320
"",1,Stockholm,1,1,2018-08-29,9,1446,2018-08-30,9320
"",2,Stockholm,3,3,2018-08-29,9,634,2018-08-28,9111
"",2,Stockholm,4,3,2018-09-21,9,3013,2018-09-20,9111
"",1,Stockholm,4,2,2018-08-29,9,634,2018-08-29,9111
"",3,Stockholm,1,1,2018-09-21,9,3013,2018-09-23,9111
"",3,Stockholm,1,1,2018-08-29,9,634,2018-08-30,9111
"",1,Stockholm,3,2,2018-09-21,9,3013,2018-09-24,9111
"",1,Stockholm,2,2,2018-08-08,9,243,2018-08-07,9413
Nej,2,Stockholm,1,1,2018-03-22,9,323,2018-03-22,9413
Nej,3,Stockholm,2,1,2018-09-12,9,373,2018-09-11,9413
"",3,Stockholm,2,1,2018-04-23,9,528,2018-04-22,9413
"",3,Stockholm,1,2,2018-03-26,9,647,2018-03-25,9413
"",1,Stockholm,4,1,2018-09-19,9,825,2018-09-18,9413
"",1,Stockholm,3,3,2018-08-13,9,874,2018-08-12,9413
"",3,Stockholm,2,1,2018-08-08,9,1144,2018-08-07,9413
"",2,Stockholm,2,3,2018-09-17,9,1250,2018-09-16,9413
"",3,Stockholm,3,1,2018-08-15,9,1399,2018-08-14,9413
"",1,Stockholm,1,3,2018-08-17,9,1629,2018-08-16,9413
"",1,Stockholm,3,3,2018-03-26,9,1747,2018-03-25,9413
"",3,Stockholm,3,1,2018-04-04,9,1823,2018-04-03,9413
"",3,Stockholm,4,1,2018-09-28,9,2056,2018-09-27,9413
"",3,Stockholm,3,1,2018-03-22,9,2668,2018-03-22,9413
"",3,Stockholm,3,2,2018-09-07,9,2993,2018-09-06,9413
"",1,Stockholm,1,3,2018-09-07,9,3148,2018-09-06,9413
"",2,Stockholm,4,1,2018-04-16,9,3205,2018-04-15,9413
"",3,Stockholm,4,1,2018-08-08,9,243,2018-08-08,9413
"",3,Stockholm,2,2,2018-03-22,9,323,2018-03-23,9413
Ja,1,Stockholm,1,3,2018-09-12,9,373,2018-09-12,9413
"",1,Stockholm,3,2,2018-04-23,9,528,2018-04-23,9413
"",1,Stockholm,4,1,2018-03-26,9,647,2018-03-26,9413
"",3,Stockholm,1,2,2018-09-19,9,825,2018-09-19,9413
"",3,Stockholm,2,1,2018-08-13,9,874,2018-08-13,9413
"",1,Stockholm,3,3,2018-08-08,9,1144,2018-08-08,9413
"",1,Stockholm,3,2,2018-09-17,9,1250,2018-09-17,9413
